adc0,adc1,adc2,adc3,sonar0,sonar1,sonar2,sonar3,speed,turn
0.8333333333333334,0.5666666666666667,0,0,0.8875,0.905,0.9625,0.905,-0.220833,0
0.7666666666666666,0.7333333333333334,0,0.4666666666666667,0.85,0.8925,0.9575,0.915,-0.204167,0
0.6666666666666667,0.6333333333333333,0,0.7333333333333334,0.835,0.8375,0.9475,0.915,-0.191667,0
0.6333333333333333,0.6,0,0.7666666666666666,0.835,0.8575,0.945,0.9175,-0.183333,0
0.6333333333333333,0.6,0,0.8,0.8325,0.8674999999999999,0.945,0.915,-0.166667,0
0.6333333333333333,0.6,0,0.8,0.83,0.9425,0.9425,0.915,-0.154167,0
0.5666666666666667,0.5333333333333333,0,0.8333333333333334,0.9225,0.9425,0.935,0.9175,-0.15,0
0.5666666666666667,0.6,0,0.8666666666666667,0.92,0.9425,0.9375,0.9125,-0.158333,0
0.5333333333333333,0.5,0,0.9,0.8200000000000001,0.94,0.935,0.915,-0.1875,0
0.5,0.5,0,0,0.9299999999999999,0.935,0.9299999999999999,0.9125,-0.191667,0
0.4666666666666667,0.43333333333333335,0,0,0.9275,0.925,0.9299999999999999,0.9125,-0.183333,0
0.43333333333333335,0.33333333333333337,0,0,0.9225,0.9275,0.925,0.905,-0.166667,0
0.43333333333333335,0.2666666666666667,0,0,0.92,0.925,0.925,0.8975,-0.191667,0
0.4,0.16666666666666663,0,0,0.9175,0.925,0.9225,0.905,-0.195833,0
0.19999999999999996,0.5,0,0,0.9,0.9075,0.9075,0.8925,-0.195833,-0.116667
0.19999999999999996,0.4666666666666667,0,0,0.8825000000000001,0.9075,0.91,0.8925,-0.191667,-0.116667
0.16666666666666663,0.6,0,0,0.8975,0.905,0.9075,0.8925,-0.1875,0.141667
0.16666666666666663,0.7333333333333334,0,0,0.88,0.88,0.88,0,-0.183333,0.2875
0.23333333333333328,0.8,0,0,0.7525,0.7525,0.7525,0,-0.183333,0.366667
0.16666666666666663,0.8,0,0,0.685,0.685,0.685,0,-0.183333,0.441667
0.06666666666666665,0.8,0,0,0.62,0.62,0.62,0.89,-0.183333,0.483333
0,0.7666666666666666,0,0,0.585,0.585,0.585,0.89,-0.179167,0.5
0,0.7666666666666666,0,0,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.89,-0.179167,0.516667
0,0.8,0,0,0.5549999999999999,0.5549999999999999,0.5549999999999999,0.89,-0.179167,0.533333
0.06666666666666665,0.7666666666666666,0,0,0.5425,0.5425,0.5425,0.89,-0.179167,0.541667
0,0.7333333333333334,0,0,0.5349999999999999,0.5349999999999999,0.5349999999999999,0.8875,-0.179167,0.558333
0,0.6666666666666667,0,0,0.52,0.52,0.52,0.8875,-0.179167,0.5625
0,0.6333333333333333,0,0,0.515,0.515,0.515,0.8875,-0.179167,0.575
0,0.6,0,0,0.505,0.505,0.505,0,-0.179167,0.6
0,0.5666666666666667,0,0,0.485,0.485,0.485,0.885,-0.179167,0.616667
0,0.5666666666666667,0,0,0.47,0.47,0.47,0,-0.179167,0.625
0.09999999999999998,0.5333333333333333,0,0,0.4625,0.4625,0.4625,0,-0.179167,0.641667
0.2666666666666667,0.5333333333333333,0,0,0.4475,0.4475,0.4475,0,-0.179167,0.65
0.16666666666666663,0.43333333333333335,0,0,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.885,-0.179167,0.683333
0.2666666666666667,0.5333333333333333,0,0,0.4125,0.4125,0.4125,0,-0.179167,0.704167
0.4,0.4666666666666667,0,0,0.35,0.35,0.35,0.8825000000000001,-0.170833,0.779167
0.33333333333333337,0.30000000000000004,0,0,0.3175,0.3175,0.3175,0.8825000000000001,-0.166667,0.8
0.3666666666666667,0.4666666666666667,0,0,0.395,0.395,0.395,0.8825000000000001,-0.179167,0.725
0.23333333333333328,0.30000000000000004,0,0,0.3125,0.3125,0.3125,0.8825000000000001,-0.166667,0.8125
0,0.30000000000000004,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.88,-0.158333,0.841667
0,0.2666666666666667,0,0,0.275,0.275,0.275,0.88,-0.15,0.895833
0,0.33333333333333337,0,0,0.22999999999999998,0.22999999999999998,0.22999999999999998,0,-0.15,0.920833
0,0.16666666666666663,0,0,0.20750000000000002,0.20750000000000002,0.20750000000000002,0.88,-0.15,0.933333
0,0.1333333333333333,0,0,0.1975,0.1975,0.1975,0.8775,-0.15,0.954167
0,0.033333333333333326,0,0,0.1775,0.1775,0.1775,0,-0.15,0.975
0,0,0,0,0.16000000000000003,0.16000000000000003,0.16000000000000003,0,-0.15,1
0,0,0.16666666666666663,0,0.16000000000000003,0.16000000000000003,0.16000000000000003,0.87,-0.15,0
0,0,0.09999999999999998,0,0.755,0.8775,0.84,0.8674999999999999,-0.15,-0.0875
0,0,0.033333333333333326,0,0.79,0.79,0.79,0.8674999999999999,-0.15,0.35
0,0,0,0,0.7,0.7,0.7,0.91,-0.154167,0.370833
0,0,0,0,0.6825,0.6825,0.6825,0.855,-0.220833,0.525
0,0,0,0,0.5475,0.5475,0.5475,0,-0.229167,0.570833
0,0,0,0,0.51,0.51,0.51,0.8625,-0.229167,0.6125
0,0,0,0,0.47250000000000003,0.47250000000000003,0.47250000000000003,0.86,-0.233333,0.645833
0,0,0,0,0.44499999999999995,0.44499999999999995,0.44499999999999995,0.8625,-0.233333,0.6625
0,0,0,0,0.43000000000000005,0.43000000000000005,0.43000000000000005,0,-0.233333,0.716667
0,0,0,0,0.38249999999999995,0.38249999999999995,0.38249999999999995,0.86,-0.233333,0
0,0,0,0,0.8575,0.8674999999999999,0.79,0.85,0,0
0,0,0,0,0.855,0.865,0.7575000000000001,0.8475,-0.0708332,0
0,0,0,0,0.855,0.865,0.835,0.845,0.0916668,0
0,0,0,0,0.855,0.865,0.8425,0.845,0.141667,0
0,0.06666666666666665,0,0,0.8575,0.865,0.8375,0.845,0.158333,0
0,0,0,0,0.855,0.865,0.84,0.845,0.179167,0
0,0,0,0,0.8325,0.8625,0.8425,0.825,0.1875,0
0,0,0,0,0.86,0.865,0.8200000000000001,0.8525,0.195833,0
0,0,0,0,0.855,0.8674999999999999,0.7875,0.85,0.204167,0
0,0,0,0,0.86,0.87,0.8125,0.8475,0.229167,0
0,0,0,0,0.845,0.87,0.8125,0.8525,0.266667,0
0,0,0,0,0.8425,0.8725,0.845,0.8575,0.291667,0
0,0,0,0,0.845,0.8725,0.855,0.8575,0.329167,0
0,0,0,0,0.85,0.8725,0.86,0.8625,0.3375,0
0,0,0,0,0.855,0.8825000000000001,0.8625,0.86,0.341667,0
0,0,0,0,0.755,0.8875,0.8625,0.8475,0.345833,0
0,0.19999999999999996,0,0,0.75,0.8925,0.84,0.8625,0.35,0
0,0.43333333333333335,0,0,0.76,0.895,0.8425,0.8625,0.358333,0
0,0.3666666666666667,0,0.033333333333333326,0.8775,0.895,0.8725,0.865,0.3625,0
0,0,0,0,0.9,0.9025,0.855,0.865,0.366667,0
0,0,0,0,0.905,0.91,0.855,0.865,0.0625,0
0,0,0,0,0.9075,0.9125,0.8575,0.865,-0.145833,0
0,0,0,0,0.91,0.915,0.8575,0.865,-0.158333,0
0.06666666666666665,0,0,0,0.9125,0.9175,0.8575,0.865,-0.179167,0
0,0,0,0,0.77,0.9125,0.8575,0.865,-0.2,0
0,0,0,0,0.7375,0.8875,0.865,0.96,-0.195833,0
0,0,0,0,0.8275,0.88,0.8625,0.86,-0.191667,0
0,0,0,0,0.8175,0.87,0.8625,0.8625,-0.170833,0
0,0,0,0,0.85,0.8674999999999999,0.8575,0.8575,-0.166667,0
0,0,0,0,0.8475,0.8625,0.855,0.86,-0.1625,0
0,0,0,0,0.735,0.87,0.8175,0.8575,-0.158333,0
0,0,0,0,0.8125,0.87,0.855,0.8575,-0.154167,0
0,0,0,0,0.7925,0.87,0.83,0.855,-0.1375,0
0,0,0,0,0.8,0.87,0.8325,0.8525,-0.120833,0
0,0,0,0,0.84,0.8674999999999999,0.795,0.8525,-0.116667,0
0,0,0,0,0.8375,0.865,0.8425,0.825,-0.0666666,0
0,0,0,0,0.84,0.865,0.825,0.8200000000000001,0.0166668,0
0,0.06666666666666665,0,0,0.8525,0.865,0.8225,0.785,0.0291668,0
0,0.033333333333333326,0,0,0.8525,0.865,0.795,0.8175,0.0416668,0
0,0,0,0,0.855,0.865,0.825,0.8175,0.0541668,0
0,0,0,0,0.9625,0.9625,0.9625,0.8175,0.104167,0.0458332
0,0.033333333333333326,0,0,0.9625,0.9625,0.9625,0,0.125,0.0458332
0,0,0,0,0.9625,0.9625,0.9625,0.965,0.125,0.233333
0,0.033333333333333326,0,0,0.8,0.8,0.8,0.83,0.125,0.4
0,0,0,0,0.655,0.655,0.655,0.8475,0.125,0.483333
0,0,0,0,0.585,0.585,0.585,0,0.125,0.595833
0,0,0,0,0.48750000000000004,0.48750000000000004,0.48750000000000004,0.8525,0.125,0.65
0,0,0,0,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.8525,0.125,0.666667
0,0,0,0,0.4275,0.4275,0.4275,0,0.125,0.679167
0,0,0,0,0.41500000000000004,0.41500000000000004,0.41500000000000004,0.855,0.125,0.683333
0,0,0,0,0.4125,0.4125,0.4125,0.855,0.125,0.7
0,0,0,0,0.39749999999999996,0.39749999999999996,0.39749999999999996,0.855,0.125,0.708333
0,0,0,0,0.39,0.39,0.39,0,0.125,0.720833
0,0.033333333333333326,0,0,0.38,0.38,0.38,0,0.125,0.725
0,0,0,0,0.375,0.375,0.375,0,0.125,0.733333
0,0,0,0,0.33999999999999997,0.33999999999999997,0.33999999999999997,0.8575,0.125,0.8125
0,0,0,0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.855,0.125,0.833333
0,0,0,0,0.2825,0.2825,0.2825,0.86,0.125,0.8375
0,0,0,0,0.28,0.28,0.28,0.8575,0.125,0.841667
0,0,0,0,0.275,0.275,0.275,0.86,0.129167,0.841667
0,0.1333333333333333,0,0,0.275,0.275,0.275,0,0.133333,0.841667
0,0.1333333333333333,0,0,0.275,0.275,0.275,0.86,0.15,0.8625
0,0,0,0,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.86,0.154167,0.8625
0,0.06666666666666665,0,0,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.8625,0.1625,0.8625
0,0,0,0,0.25749999999999995,0.25749999999999995,0.25749999999999995,0,0.195833,0.8625
0,0.033333333333333326,0,0,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.8625,0.204167,0.8625
0,0.30000000000000004,0,0,0.25749999999999995,0.25749999999999995,0.25749999999999995,0,0.204167,0.866667
0,0.16666666666666663,0,0,0.25,0.25,0.25,0.865,0.204167,0.879167
0,0.1333333333333333,0,0,0.255,0.255,0.255,0,0.204167,0.870833
0,0.033333333333333326,0,0,0.24250000000000005,0.24250000000000005,0.24250000000000005,0.8674999999999999,0.204167,0.8875
0,0.19999999999999996,0.30000000000000004,0,0.235,0.235,0.235,0.8674999999999999,0.204167,0.9
0,0.2666666666666667,0,0,0.22499999999999998,0.22499999999999998,0.22499999999999998,0.865,0.204167,0.904167
0,0.2666666666666667,0,0,0.22250000000000003,0.22250000000000003,0.22250000000000003,0,0.204167,0.908333
0,0.06666666666666665,0,0,0.21750000000000003,0.21750000000000003,0.21750000000000003,0,0.204167,0.9125
0,0.16666666666666663,0,0,0.21499999999999997,0.21499999999999997,0.21499999999999997,0,0.204167,0.920833
0,0.1333333333333333,0,0,0.20750000000000002,0.20750000000000002,0.20750000000000002,0,0.208333,0.920833
0,0.09999999999999998,0,0,0.20750000000000002,0.20750000000000002,0.20750000000000002,0.875,0.208333,0.925
0,0,0,0,0.2025,0.2025,0.2025,0.885,0.208333,0.929167
0,0,0,0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.885,0.208333,0.9375
0,0.06666666666666665,0,0,0.1925,0.1925,0.1925,0.8925,0.2125,0
0,0.33333333333333337,0,0,0.9675,0.8725,0.8875,0.9025,0.2125,0
0,0.9,0,0,0.91,0.9025,0.9,0.9075,0.254167,0
0,0.9,0,0,0.785,0.91,0.8975,0.91,0.0666668,0
0,0.9,0,0,0.78,0.9125,0.9025,0.91,0.025,0
0,0.9,0,0,0.785,0.9075,0.9025,0.91,-0.0208332,0
0,0.9,0,0,0.785,0.9075,0.9,0.91,-0.0791666,0
0,0.9,0,0,0.7875,0.9125,0.9025,0.91,-0.116667,0
0,0.9,0,0,0.7875,0.9125,0.9025,0.91,-0.158333,0
0,0.9,0,0,0.8825000000000001,0.8674999999999999,0.9,0.91,-0.195833,0
0,0.9,0,0,0.905,0.89,0.9025,0.9075,-0.233333,0
0,0.9,0,0,0.9075,0.8125,0.8975,0.9075,-0.241667,0
0,0.09999999999999998,0,0,0.8674999999999999,0.8625,0.8725,0.89,-0.233333,0
0,0.033333333333333326,0,0,0.875,0.8575,0.875,0.8875,-0.195833,0
0,0,0,0,0.87,0.84,0.8775,0.885,-0.145833,-0.108333
0,0.033333333333333326,0,0,0.86,0.8625,0.88,0.885,-0.141667,-0.254167
0,0.06666666666666665,0,0,0.8674999999999999,0.8375,0.88,0.8775,-0.1375,-0.341667
0.06666666666666665,0,0,0,0.865,0.85,0.8775,0.765,-0.1375,-0.445833
0.16666666666666663,0.16666666666666663,0,0,0.8625,0.8325,0.8775,0.76,-0.1375,-0.4625
0.16666666666666663,0,0,0,0.8625,0.83,0.875,0.87,-0.1375,-0.491667
0.1333333333333333,0.033333333333333326,0,0,0.86,0.7575000000000001,0.8775,0.875,-0.1375,-0.495833
0.16666666666666663,0.033333333333333326,0,0,0.8525,0.8525,0.8775,0.845,-0.1375,-0.508333
0.16666666666666663,0,0,0,0.8575,0.8575,0.8775,0.8674999999999999,-0.1375,-0.5375
0.16666666666666663,0.033333333333333326,0,0,0.8575,0.8275,0.8775,0.8625,-0.1375,-0.554167
0.1333333333333333,0,0,0,0.855,0.8575,0.875,0.8525,-0.1375,-0.620833
0.06666666666666665,0,0,0,0.8525,0.825,0.875,0.865,-0.1375,-0.633333
0,0,0,0,0.9225,0.8425,0.8725,0.8625,-0.133333,-0.641667
0,0,0,0,0.8575,0.8425,0.8725,0.7825,-0.129167,-0.65
0,0,0,0,0.9125,0.7224999999999999,0.8725,0.7825,-0.120833,-0.654167
0,0,0,0,0.84,0.8375,0.8725,0.86,-0.116667,-0.6625
0,0,0,0.033333333333333326,0.855,0.8425,0.875,0.86,-0.1125,-0.666667
0,0,0,0,0.8575,0.8475,0.8725,0.8425,-0.108333,-0.670833
0,0,0,0.09999999999999998,0.855,0.8475,0.8725,0.865,-0.104167,-0.670833
0,0,0,0.16666666666666663,0.8575,0.85,0.8725,0.86,-0.104167,-0.683333
0.06666666666666665,0,0,0.1333333333333333,0.8575,0.8475,0.87,0.8575,-0.104167,-0.725
0.06666666666666665,0,0,0.06666666666666665,0.915,0.8475,0.87,0.8625,-0.1,-0.75
0.033333333333333326,0,0,0.06666666666666665,0.855,0.85,0.8725,0.8625,-0.0958332,-0.754167
0,0,0,0.09999999999999998,0.855,0.85,0.8725,0.8625,-0.0958332,-0.7625
0.06666666666666665,0,0,0.09999999999999998,0.8575,0.85,0.8725,0.8625,-0.0958332,-0.775
0.06666666666666665,0,0,0.09999999999999998,0.855,0.8475,0.87,0.8625,-0.0916666,-0.7875
0.16666666666666663,0,0,0.06666666666666665,0.855,0.845,0.8725,0.8625,-0.0916666,-0.795833
0,0,0,0.09999999999999998,0.8575,0.85,0.8725,0.8625,-0.0916666,-0.816667
0.06666666666666665,0,0,0.09999999999999998,0.8525,0.8475,0.8725,0.8625,-0.0916666,-0.825
0.06666666666666665,0,0,0.06666666666666665,0.8575,0.85,0.8725,0.8625,-0.0916666,-0.8375
0.06666666666666665,0,0,0.06666666666666665,0.855,0.85,0.8725,0.8625,-0.0916666,-0.85
0,0,0,0.09999999999999998,0.855,0.8475,0.8725,0.8625,-0.0916666,-0.854167
0.06666666666666665,0,0,0.09999999999999998,0.855,0.845,0.87,0.8625,-0.0916666,-0.866667
0.09999999999999998,0,0,0.06666666666666665,0.8575,0.85,0.8725,0.8625,-0.0916666,-0.875
0.06666666666666665,0,0,0.1333333333333333,0.855,0.85,0.8725,0.8625,-0.0916666,-0.883333
0,0,0,0.06666666666666665,0.855,0.835,0.87,0.8625,-0.116667,-0.883333
0.06666666666666665,0,0,0.09999999999999998,0.8575,0.8475,0.8725,0.86,-0.133333,-0.883333
0.06666666666666665,0,0,0.09999999999999998,0.8575,0.87,0.87,0.8625,-0.191667,-0.883333
0.033333333333333326,0,0,0.06666666666666665,0.855,0.85,0.87,0.8625,-0.2125,-0.883333
0.19999999999999996,0,0,0.06666666666666665,0.855,0.85,0.87,0.8674999999999999,-0.225,-0.870833
0.30000000000000004,0,0,0.16666666666666663,0.855,0.8375,0.8674999999999999,0.8775,-0.245833,-0.870833
0.4,0,0,0.16666666666666663,0.8525,0.8275,0.865,0.8825000000000001,-0.266667,-0.9125
0,0,0,0.19999999999999996,0.84,0.89,0.86,0.9025,-0.266667,-0.908333
0,0,0,0.23333333333333328,0.8375,0.89,0.855,0.905,-0.266667,-0.9
0,0,0,0.2666666666666667,0.86,0.81,0.855,0.905,-0.2625,-0.9
0,0,0,0.23333333333333328,0.8525,0.8325,0.86,0.905,-0.258333,-0.891667
0,0,0,0.4666666666666667,0.8525,0.8200000000000001,0.855,0.9025,-0.25,-0.891667
0,0,0,0.7666666666666666,0.8525,0.8275,0.8525,0.9075,-0.245833,-0.891667
0,0,0,0.8,0.85,0.875,0.8525,0.9075,-0.241667,-0.9
0,0,0,0.8,0.845,0.815,0.8475,0.9075,-0.241667,0
0,0,0,0.5666666666666667,0.8475,0.8225,0.85,0.91,-0.233333,0
0,0,0,0.23333333333333328,0.8175,0.815,0.85,0.91,-0.229167,0
0,0,0,0.2666666666666667,0.8175,0.8175,0.85,0.91,-0.216667,0
0,0,0,0.09999999999999998,0.8125,0.8125,0.8475,0.91,0,0
0,0,0,0,0.8075,0.8075,0.8475,0.91,-0.0291666,0
0,0,0,0,0.835,0.86,0.85,0.91,0.208333,0
0,0,0,0,0.835,0.8125,0.85,0.91,0.279167,0
0,0,0,0,0.8325,0.835,0.85,0.91,0.3,0
0,0,0,0.8,0.85,0.835,0.85,0.91,0.295833,0
0,0,0,0.7333333333333334,0.8625,0.84,0.8525,0.91,0.233333,0.458333
0,0,0,0.5,0.605,0.605,0.605,0.91,0.2,0.591667
0,0,0,0.30000000000000004,0.49,0.49,0.49,0,0.158333,0.7125
0,0,0,0.30000000000000004,0.38749999999999996,0.38749999999999996,0.38749999999999996,0.915,0.154167,0.729167
0,0,0,0.33333333333333337,0.37250000000000005,0.37250000000000005,0.37250000000000005,0,0.154167,0.7375
0,0,0,0.33333333333333337,0.365,0.365,0.365,0,0.15,0.741667
0,0,0,0.19999999999999996,0.36250000000000004,0.36250000000000004,0.36250000000000004,0,0.1375,0.745833
0,0,0,0.16666666666666663,0.35750000000000004,0.35750000000000004,0.35750000000000004,0.915,0.1125,0.754167
0,0,0,0.16666666666666663,0.35,0.35,0.35,0,0.1125,0.758333
0,0,0,0.16666666666666663,0.34750000000000003,0.34750000000000003,0.34750000000000003,0.9175,0.1125,0.7625
0,0,0,0.30000000000000004,0.3425,0.3425,0.3425,0.915,0.1125,0.779167
0,0,0,0.30000000000000004,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.915,0.1125,0.8125
0,0,0,0.23333333333333328,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.9175,0.1125,0.829167
0,0,0,0.16666666666666663,0.2875,0.2875,0.2875,0,0.1125,0.85
0,0,0,0.2666666666666667,0.26749999999999996,0.26749999999999996,0.26749999999999996,0.9175,0.108333,0.854167
0,0,0,0.16666666666666663,0.265,0.265,0.265,0,0.104167,0.854167
0,0,0,0.30000000000000004,0.265,0.265,0.265,0.9175,0.104167,0.858333
0,0,0,0.23333333333333328,0.26,0.26,0.26,0.9175,0.104167,0.8625
0,0,0,0.3666666666666667,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.9175,0.0958334,0.866667
0,0,0,0.2666666666666667,0.255,0.255,0.255,0,0.0541668,0.866667
0,0,0,0.2666666666666667,0.255,0.255,0.255,0.9175,-0.0541666,0.866667
0,0,0,0.2666666666666667,0.255,0.255,0.255,0,-0.1125,-0.883333
0,0,0,0.43333333333333335,0.85,0.885,0.845,0.9175,-0.158333,-0.8875
0,0,0,0.7666666666666666,0.85,0.855,0.835,0.9175,-0.2,-0.9
0,0,0,0.7666666666666666,0.85,0.8725,0.845,0.9175,-0.204167,-0.9125
0,0,0,0.7666666666666666,0.85,0.8525,0.8325,0.915,-0.2125,-0.920833
0,0,0,0,0.84,0.865,0.8375,0.9125,-0.216667,-0.929167
0,0.2666666666666667,0,0,0.8575,0.86,0.845,0.9125,-0.2125,-0.929167
0,0,0,0,0.855,0.86,0.8425,0.915,-0.208333,-0.929167
0,0.23333333333333328,0,0,0.8125,0.8525,0.835,0.9125,-0.195833,-0.929167
0,0.2666666666666667,0,0.19999999999999996,0.8049999999999999,0.835,0.835,0.9125,-0.191667,-0.929167
0,0.16666666666666663,0,0,0.8049999999999999,0.8475,0.8375,0.9125,-0.1875,-0.929167
0,0.2666666666666667,0,0,0.7975,0.8475,0.8375,0.9125,-0.1875,-0.925
0,0.19999999999999996,0,0,0.76,0.85,0.84,0.9125,-0.183333,-0.916667
0,0.2666666666666667,0,0,0.74,0.845,0.825,0.91,-0.179167,-0.908333
0,0.16666666666666663,0,0,0.8925,0.84,0.8225,0.9125,-0.175,-0.908333
0,0.16666666666666663,0,0,0.7625,0.8375,0.835,0.91,-0.175,-0.904167
0,0.16666666666666663,0,0,0.8925,0.835,0.83,0.91,-0.175,-0.9
0,0.2666666666666667,0,0,0.8975,0.8275,0.8275,0.9075,-0.141667,-0.9
0,0.2666666666666667,0,0,0.895,0.825,0.83,0.9075,-0.133333,-0.9
0,0.30000000000000004,0,0,0.8925,0.8275,0.83,0.9075,-0.129167,-0.9
0,0.30000000000000004,0,0,0.8975,0.8275,0.8325,0.9075,-0.129167,-0.891667
0,0.2666666666666667,0,0,0.895,0.83,0.8325,0.905,-0.120833,-0.891667
0,0.2666666666666667,0,0,0.8975,0.83,0.83,0.905,-0.116667,-0.891667
0,0.33333333333333337,0,0,0.9,0.83,0.8325,0.905,-0.116667,-0.9375
0,0.2666666666666667,0,0,0.8975,0.8275,0.83,0.905,0,0
0,0.33333333333333337,0,0,0.895,0.8275,0.8275,0.905,-0.0583332,0
0,0.30000000000000004,0,0,0.9,0.8275,0.83,0.905,0.0666668,0
0,0.33333333333333337,0,0,0.8975,0.8225,0.8325,0.905,0.129167,0
0,0.30000000000000004,0,0,0.8925,0.8225,0.8375,0.905,0.175,0
0,0.2666666666666667,0,0,0.8975,0.83,0.825,0.9075,0.191667,0
0,0.30000000000000004,0,0,0.8925,0.8325,0.81,0.91,0.208333,0
0,0.2666666666666667,0,0,0.8975,0.83,0.83,0.91,0.229167,0
0,0.23333333333333328,0,0,0.9025,0.8375,0.83,0.91,0.2375,0
0,0.33333333333333337,0,0,0.8925,0.84,0.825,0.91,0.258333,0
0,0.3666666666666667,0,0,0.9025,0.8425,0.795,0.9125,0.266667,0
0,0.33333333333333337,0,0,0.8975,0.845,0.83,0.915,0.270833,0
0.16666666666666663,0.7333333333333334,0,0.4666666666666667,0.72,0.815,0.865,0.9725,0.275,0
0.3666666666666667,0.7333333333333334,0,0.5333333333333333,0.765,0.835,0.8925,0.915,0.270833,0
0.4666666666666667,0.6666666666666667,0,0.5666666666666667,0.78,0.8375,0.8925,0.915,0.270833,0.208333
0.5,0.6333333333333333,0,0.6,0.8225,0.8225,0.8225,0.9625,0.270833,0.35
0.5333333333333333,0.5,0,0.7,0.7,0.7,0.7,0.965,0.270833,0.5125
0.6333333333333333,0.43333333333333335,0,0.7,0.56,0.56,0.56,0.965,0.270833,0.591667
0.6333333333333333,0,0,0.7333333333333334,0.49,0.49,0.49,0,0.270833,0.604167
0.7,0,0,0.7666666666666666,0.48,0.48,0.48,0.9675,0.270833,0.620833
0.7333333333333334,0,0,0.7666666666666666,0.46499999999999997,0.46499999999999997,0.46499999999999997,0.9225,0.270833,0.629167
0.6333333333333333,0,0,0.7333333333333334,0.45999999999999996,0.45999999999999996,0.45999999999999996,0.925,0.270833,0.65
0.5666666666666667,0,0,0.7333333333333334,0.43999999999999995,0.43999999999999995,0.43999999999999995,0,0.270833,0.729167
0.06666666666666665,0.16666666666666663,0,0.7,0.37250000000000005,0.37250000000000005,0.37250000000000005,0,0.270833,0.7625
0,0.06666666666666665,0,0.7,0.3425,0.3425,0.3425,0.9725,0.270833,0.8
0,0,0,0.6666666666666667,0.3125,0.3125,0.3125,0,0.270833,0.820833
0,0.16666666666666663,0,0.5,0.2925,0.2925,0.2925,0,0.270833,0.829167
0,0.2666666666666667,0,0.43333333333333335,0.2875,0.2875,0.2875,0,0.270833,0.854167
0,0.33333333333333337,0,0.3666666666666667,0.265,0.265,0.265,0.98,0.270833,0.8625
0,0.4666666666666667,0,0.4,0.25749999999999995,0.25749999999999995,0.25749999999999995,0.9275,0.270833,0.870833
0,0.5333333333333333,0,0.7,0.25,0.25,0.25,0.97,0.270833,0.875
0,0.5333333333333333,0.43333333333333335,0.8333333333333334,0.24750000000000005,0.24750000000000005,0.24750000000000005,0.9325,0.270833,0.9125
0,0.5666666666666667,0.5,0.8333333333333334,0.21499999999999997,0.21499999999999997,0.21499999999999997,0.9325,0.270833,0.95
0,0.6,0,0.8666666666666667,0.1825,0.1825,0.1825,0,0.270833,0.966667
0.1333333333333333,0.6333333333333333,0,0.8666666666666667,0.16749999999999998,0.16749999999999998,0.16749999999999998,0.9425,0.270833,0.970833
0.2666666666666667,0.7333333333333334,0,0.8666666666666667,0.16500000000000004,0.16500000000000004,0.16500000000000004,0.925,0.270833,0.975
0.30000000000000004,0.7666666666666666,0,0.8666666666666667,0.16000000000000003,0.16000000000000003,0.16000000000000003,0,0.270833,0.979167
0.23333333333333328,0.9,0,0.8333333333333334,0.15749999999999997,0.15749999999999997,0.15749999999999997,0.92,0.275,0.995833
0,0.9,0,0.8333333333333334,0.14249999999999996,0.14249999999999996,0.14249999999999996,0.92,0,0
0.3666666666666667,0.9,0,0.8666666666666667,0.8725,0.8725,0.89,0.92,0.35,0
0.06666666666666665,0.9,0,0.8333333333333334,0.875,0.875,0.89,0.92,0.154167,0
0.16666666666666663,0.9,0,0.8333333333333334,0.8725,0.8725,0.89,0.92,0.1125,0
0,0.9,0,0.8333333333333334,0.875,0.8725,0.89,0.92,0.0166668,0
0,0.9,0,0.8333333333333334,0.875,0.875,0.89,0.92,-0.0375,0
0,0.9,0,0.8333333333333334,0.875,0.8725,0.89,0.92,-0.0625,0
0,0.9,0,0.8333333333333334,0.875,0.875,0.89,0.92,-0.0875,0
0,0.9,0,0.8333333333333334,0.875,0.875,0.89,0.97,-0.0958332,0
0,0.9,0,0.8333333333333334,0.8725,0.8725,0.89,0.97,-0.116667,0
0.09999999999999998,0.9,0,0.8333333333333334,0.8725,0.87,0.89,0.9675,-0.1375,0
0.06666666666666665,0.9,0,0.8333333333333334,0.8725,0.8725,0.89,0.9225,-0.191667,0
0.23333333333333328,0.9,0,0.8666666666666667,0.98,0.8725,0.89,0.965,-0.2125,0
0.09999999999999998,0.9,0,0.8333333333333334,0.965,0.8725,0.89,0.9675,-0.233333,0
0.2666666666666667,0.9,0,0.8666666666666667,0.87,0.8725,0.89,0.9725,-0.254167,0
0.5,0.9,0,0.8666666666666667,0.865,0.87,0.89,0.975,-0.2875,0
0.5,0.9,0,0.8666666666666667,0.8625,0.8674999999999999,0.89,0.9175,-0.308333,0
0.5666666666666667,0.8333333333333334,0,0.8666666666666667,0.9675,0.8575,0.89,0.975,-0.329167,0
